ticker,date,open,high,low,close,vol,ticker_1,open_1,high_1,low_1,close_1,vol_1,plmr,plbo,plmr_1,plbo_1
^STOXX50E,2007-05-14,4435.10009765625,4446.56982421875,4406.4599609375,4413.72021484375,0.0,^GSPC,1505.760009765625,1510.9000244140625,1498.3399658203125,1503.1500244140625,2.77613e9,0.0,0.0,0.0,0.0
^STOXX50E,2007-05-15,4400.7900390625,4444.97021484375,4390.509765625,4441.02978515625,0.0,^GSPC,1503.1099853515625,1514.8299560546875,1500.4300537109375,1501.18994140625,3.07102e9,-273.095703125,-401.0986328125,98.004150390625,-628.0029296875
^STOXX50E,2007-05-16,4434.52978515625,4445.22021484375,4415.669921875,4422.6201171875,0.0,^GSPC,1500.75,1514.1500244140625,1500.75,1514.1400146484375,2.91535e9,0.0,0.0,-0.0,0.0
^STOXX50E,2007-05-18,4428.9599609375,4484.1298828125,4425.0498046875,4480.81005859375,0.0,^GSPC,1512.739990234375,1522.75,1512.739990234375,1522.75,2.95905e9,-0.0,0.0,-0.0,-0.0
^STOXX50E,2007-05-21,4482.330078125,4484.77978515625,4459.91015625,4465.5400390625,0.0,^GSPC,1522.75,1529.8699951171875,1522.7099609375,1525.0999755859375,3.46536e9,0.0,0.0,-0.0,-0.0
^STOXX50E,2007-05-22,4466.52978515625,4483.7001953125,4457.35009765625,4469.8798828125,0.0,^GSPC,1525.0999755859375,1529.239990234375,1522.050048828125,1524.1199951171875,2.8605e9,-43.3984375,-33.5009765625,48.9990234375,48.9990234375
^STOXX50E,2007-05-23,4473.5,4500.60986328125,4472.0498046875,4499.68994140625,0.0,^GSPC,1524.0899658203125,1532.4300537109375,1521.9000244140625,1522.280029296875,3.08426e9,-0.0,-0.0,0.0,0.0
^STOXX50E,2007-05-24,4477.0400390625,4495.919921875,4449.31982421875,4452.7001953125,0.0,^GSPC,1522.0999755859375,1529.31005859375,1505.1800537109375,1507.510009765625,3.36553e9,0.0,0.0,0.0,0.0
^STOXX50E,2007-05-25,4439.64990234375,4470.64013671875,4421.419921875,4463.52001953125,0.0,^GSPC,1507.5,1517.4100341796875,1507.5,1515.72998046875,2.31625e9,-0.0,-0.0,-0.0,0.0
^STOXX50E,2007-05-29,4480.0400390625,4483.83984375,4462.27978515625,4474.81005859375,0.0,^GSPC,1515.550048828125,1521.800048828125,1512.02001953125,1518.1099853515625,2.57179e9,-0.0,-80.7959514646609,-0.0,-216.7780829506455
^STOXX50E,2007-05-30,4457.0400390625,4470.5,4426.64013671875,4468.72021484375,0.0,^GSPC,1517.5999755859375,1530.22998046875,1510.06005859375,1530.22998046875,2.98021e9,0.0,-0.0,-0.0,-0.0
^STOXX50E,2007-05-31,4484.5,4522.240234375,4484.5,4512.64990234375,0.0,^GSPC,1530.18994140625,1535.56005859375,1528.260009765625,1530.6199951171875,3.33553e9,-0.0,-0.0,-0.0,0.0
^STOXX50E,2007-06-01,4516.02978515625,4562.39013671875,4515.27001953125,4556.97021484375,0.0,^GSPC,1530.6199951171875,1540.56005859375,1530.6199951171875,1536.3399658203125,2.92702e9,-0.0,-0.0,-0.0,-0.0
^STOXX50E,2007-06-04,4550.02001953125,4556.1201171875,4521.0498046875,4537.81005859375,0.0,^GSPC,1536.280029296875,1540.530029296875,1532.31005859375,1539.1800537109375,2.73893e9,0.0,0.0,-0.0,-0.0
^STOXX50E,2007-06-05,4542.89013671875,4550.35009765625,4507.10009765625,4513.18017578125,0.0,^GSPC,1539.1199951171875,1539.1199951171875,1525.6199951171875,1530.949951171875,2.93945e9,246.298828125,297.099609375,411.505126953125,408.502197265625
^STOXX50E,2007-06-06,4511.02001953125,4516.27001953125,4434.77001953125,4437.2900390625,0.0,^GSPC,1530.5699462890625,1530.5699462890625,1514.1300048828125,1517.3800048828125,2.96419e9,0.0,0.0,0.0,0.0
^STOXX50E,2007-06-07,4446.39013671875,4461.81005859375,4369.47021484375,4381.4501953125,0.0,^GSPC,1517.3599853515625,1517.3599853515625,1490.3699951171875,1490.719970703125,3.53847e9,-0.0,0.0,0.0,0.0
^STOXX50E,2007-06-08,4376.5498046875,4399.1298828125,4330.27001953125,4376.419921875,0.0,^GSPC,1490.7099609375,1507.760009765625,1487.4100341796875,1507.6700439453125,2.99346e9,-0.0,0.0,0.0,0.0
^STOXX50E,2007-06-11,4394.490234375,4418.81005859375,4394.490234375,4415.5,0.0,^GSPC,1507.6400146484375,1515.530029296875,1503.3499755859375,1509.1199951171875,2.52528e9,0.0,0.0,0.0,0.0
^STOXX50E,2007-06-12,4408.509765625,4421.33984375,4368.3798828125,4383.02001953125,0.0,^GSPC,1509.1199951171875,1511.3299560546875,1492.969970703125,1493.0,3.0562e9,-324.7998046875,-243.1982421875,-805.999755859375,442.3755471133859
^STOXX50E,2007-06-13,4372.5400390625,4413.419921875,4349.72021484375,4401.68017578125,0.0,^GSPC,1492.6500244140625,1515.699951171875,1492.6500244140625,1515.6700439453125,3.07793e9,0.0,0.0,0.0,0.0
^STOXX50E,2007-06-14,4427.14990234375,4485.0400390625,4427.14990234375,4485.0400390625,0.0,^GSPC,1515.5799560546875,1526.449951171875,1515.5799560546875,1522.969970703125,2.81363e9,0.0,0.0,-0.0,0.0
^STOXX50E,2007-06-15,4491.4599609375,4556.0400390625,4491.4599609375,4551.0,0.0,^GSPC,1522.969970703125,1538.7099609375,1522.969970703125,1532.9100341796875,3.40603e9,-0.0,0.0,-0.0,0.0
^STOXX50E,2007-06-18,4551.2998046875,4559.72998046875,4517.16015625,4530.22021484375,0.0,^GSPC,1532.9000244140625,1535.43994140625,1529.31005859375,1531.050048828125,2.48024e9,0.0,0.0,0.0,-0.0
^STOXX50E,2007-06-19,4529.83984375,4547.990234375,4516.68994140625,4527.22021484375,0.0,^GSPC,1531.02001953125,1535.8499755859375,1525.6700439453125,1533.699951171875,2.87359e9,30.0,25.44000732321365,-132.4951171875,-133.99658203125
^STOXX50E,2007-06-20,4539.3701171875,4572.81982421875,4538.60986328125,4545.60986328125,0.0,^GSPC,1533.6800537109375,1537.3199462890625,1512.3599853515625,1512.8399658203125,3.2869e9,-0.0,-0.0,0.0,0.0
^STOXX50E,2007-06-21,4527.3798828125,4527.3798828125,4462.58984375,4488.66015625,0.0,^GSPC,1512.5,1522.9000244140625,1504.75,1522.18994140625,3.16111e9,0.0,0.0,0.0,0.0
^STOXX50E,2007-06-22,4496.10009765625,4509.18994140625,4470.5498046875,4479.35986328125,0.0,^GSPC,1522.18994140625,1522.18994140625,1500.739990234375,1502.56005859375,4.28432e9,0.0,0.0,0.0,0.0
^STOXX50E,2007-06-25,4456.77978515625,4478.18017578125,4423.81982421875,4471.1298828125,0.0,^GSPC,1502.56005859375,1514.2900390625,1492.6800537109375,1497.739990234375,3.28725e9,0.0,-0.0,-0.0,-0.0
^STOXX50E,2007-06-26,4451.93017578125,4460.4501953125,4420.7900390625,4433.0400390625,0.0,^GSPC,1497.6800537109375,1506.1199951171875,1490.5400390625,1492.8900146484375,3.39853e9,-380.8984375,-88.25428268719406,-242.498779296875,-534.7202694139696
^STOXX50E,2007-06-27,4418.85986328125,4418.8798828125,4383.3701171875,4412.1201171875,0.0,^GSPC,1492.6199951171875,1506.800048828125,1484.1800537109375,1506.3399658203125,3.39815e9,-0.0,-0.0,0.0,0.0
^STOXX50E,2007-06-28,4433.89990234375,4458.97998046875,4433.89990234375,4457.990234375,0.0,^GSPC,1506.3199462890625,1514.8399658203125,1503.4100341796875,1505.7099609375,3.00671e9,0.0,0.0,-0.0,0.0
^STOXX50E,2007-06-29,4467.169921875,4489.77001953125,4441.18017578125,4489.77001953125,0.0,^GSPC,1505.699951171875,1517.530029296875,1493.6099853515625,1503.3499755859375,3.16541e9,0.0,-0.0,-0.0,-0.0
^STOXX50E,2007-07-02,4471.7998046875,4479.81005859375,4450.2900390625,4470.259765625,0.0,^GSPC,1504.6600341796875,1519.449951171875,1504.6600341796875,1519.4300537109375,2.64899e9,0.0,-0.0,0.0,0.0
^STOXX50E,2007-07-03,4483.3798828125,4522.47998046875,4483.3798828125,4513.009765625,0.0,^GSPC,1519.1199951171875,1526.010009765625,1519.1199951171875,1524.8699951171875,1.56079e9,-427.5,137.37458329852416,-271.9970703125,0.0
^STOXX50E,2007-07-05,4533.0,4537.93017578125,4486.72021484375,4491.8701171875,0.0,^GSPC,1524.8599853515625,1526.5699462890625,1517.719970703125,1525.4000244140625,2.62295e9,0.0,0.0,-0.0,-0.0
^STOXX50E,2007-07-06,4492.08984375,4524.4501953125,4486.5,4524.4501953125,0.0,^GSPC,1524.9599609375,1532.4000244140625,1520.469970703125,1530.43994140625,2.44152e9,-0.0,0.0,-0.0,-0.0
^STOXX50E,2007-07-09,4530.4501953125,4551.27001953125,4522.81005859375,4528.759765625,0.0,^GSPC,1530.4300537109375,1534.260009765625,1527.449951171875,1531.8499755859375,2.71533e9,-0.0,-0.0,-0.0,-0.0
^STOXX50E,2007-07-10,4526.81005859375,4545.02978515625,4461.72998046875,4474.14990234375,0.0,^GSPC,1531.8499755859375,1531.8499755859375,1510.010009765625,1510.1199951171875,3.24428e9,546.0986328125,509.4741605424497,1086.4990234375,1086.4990234375
^STOXX50E,2007-07-11,4448.81982421875,4455.8798828125,4403.56005859375,4447.52001953125,0.0,^GSPC,1509.9300537109375,1519.3399658203125,1506.0999755859375,1518.760009765625,3.08292e9,-0.0,-0.0,0.0,-0.0
^STOXX50E,2007-07-12,4458.16015625,4517.7001953125,4434.81005859375,4517.7001953125,0.0,^GSPC,1518.739990234375,1547.9200439453125,1518.739990234375,1547.699951171875,3.4896e9,0.0,0.0,-0.0,0.0
^STOXX50E,2007-07-13,4537.39013671875,4560.68994140625,4532.14990234375,4542.56982421875,0.0,^GSPC,1547.6800537109375,1555.0999755859375,1544.8499755859375,1552.5,2.80112e9,-0.0,0.0,-0.0,0.0
^STOXX50E,2007-07-16,4547.68017578125,4564.02978515625,4539.740234375,4557.56982421875,0.0,^GSPC,1552.5,1555.9000244140625,1546.68994140625,1549.52001953125,2.70411e9,-0.0,-0.0,0.0,0.0
^STOXX50E,2007-07-17,4555.77978515625,4555.77978515625,4515.16015625,4538.31005859375,0.0,^GSPC,1549.52001953125,1555.3199462890625,1547.739990234375,1549.3699951171875,3.00714e9,192.59765625,174.697265625,7.501220703125,7.501220703125
^STOXX50E,2007-07-18,4512.43017578125,4519.60009765625,4472.22021484375,4472.22021484375,0.0,^GSPC,1549.199951171875,1549.199951171875,1533.6700439453125,1546.1700439453125,3.60922e9,0.0,0.0,0.0,0.0
^STOXX50E,2007-07-19,4493.43994140625,4533.330078125,4493.43994140625,4522.64013671875,0.0,^GSPC,1546.1300048828125,1555.199951171875,1546.1300048828125,1553.0799560546875,3.25145e9,0.0,0.0,-0.0,0.0
^STOXX50E,2007-07-20,4516.2900390625,4530.77001953125,4442.580078125,4445.22998046875,0.0,^GSPC,1553.18994140625,1553.18994140625,1529.199951171875,1534.0999755859375,3.74578e9,0.0,0.0,0.0,0.0
^STOXX50E,2007-07-23,4444.93017578125,4482.75,4428.259765625,4482.75,0.0,^GSPC,1534.06005859375,1547.22998046875,1534.06005859375,1541.5699462890625,3.1027e9,0.0,0.0,-0.0,-0.0
^STOXX50E,2007-07-24,4474.419921875,4481.41015625,4407.3701171875,4412.06005859375,0.0,^GSPC,1541.5699462890625,1541.5699462890625,1508.6199951171875,1511.0400390625,4.11583e9,-706.8994140625,319.7628342448661,1526.495361328125,1332.766478829319
^STOXX50E,2007-07-25,4395.60986328125,4419.93994140625,4339.58984375,4360.89990234375,0.0,^GSPC,1511.030029296875,1524.31005859375,1503.72998046875,1518.0899658203125,4.2832e9,-0.0,-0.0,0.0,-0.0
^STOXX50E,2007-07-26,4373.7099609375,4387.0,4252.919921875,4252.919921875,0.0,^GSPC,1518.0899658203125,1518.0899658203125,1465.300048828125,1482.6600341796875,4.47255e9,-0.0,-0.0,-0.0,0.0
^STOXX50E,2007-07-27,4237.60986328125,4287.0400390625,4208.16015625,4244.580078125,0.0,^GSPC,1482.43994140625,1488.530029296875,1458.949951171875,1458.949951171875,4.78465e9,-0.0,-0.0,-0.0,0.0
^STOXX50E,2007-07-30,4246.85986328125,4265.490234375,4211.47021484375,4239.18017578125,0.0,^GSPC,1458.9300537109375,1477.8800048828125,1454.3199462890625,1473.9100341796875,4.12878e9,-0.0,-0.0,0.0,0.0
^STOXX50E,2007-07-31,4261.1201171875,4324.43017578125,4261.1201171875,4315.68994140625,0.0,^GSPC,1473.9000244140625,1488.300048828125,1454.25,1455.27001953125,4.52452e9,765.09765625,545.6982421875,-932.000732421875,-931.500244140625
^STOXX50E,2007-08-02,4262.68017578125,4306.9599609375,4261.27001953125,4288.66015625,0.0,^GSPC,1465.4599609375,1476.4300537109375,1460.5799560546875,1472.199951171875,4.36885e9,-0.0,0.0,0.0,0.0
^STOXX50E,2007-08-03,4295.7900390625,4304.27978515625,4222.72021484375,4229.18994140625,0.0,^GSPC,1472.1800537109375,1473.22998046875,1432.800048828125,1433.06005859375,4.27211e9,-0.0,-0.0,-0.0,-0.0
^STOXX50E,2007-08-06,4201.66015625,4221.919921875,4181.7998046875,4202.77978515625,0.0,^GSPC,1433.0400390625,1467.6700439453125,1427.3900146484375,1467.6700439453125,5.0672e9,-0.0,0.0,0.0,0.0
^STOXX50E,2007-08-07,4229.2998046875,4276.7998046875,4229.2998046875,4276.7998046875,0.0,^GSPC,1467.6199951171875,1488.300048828125,1455.800048828125,1476.7099609375,4.90939e9,740.2001953125,475.0,451.995849609375,-177.15925926625005
^STOXX50E,2007-08-08,4296.10986328125,4374.669921875,4296.10986328125,4364.22021484375,0.0,^GSPC,1476.219970703125,1503.8900146484375,1476.219970703125,1497.489990234375,5.49956e9,0.0,0.0,0.0,0.0
^STOXX50E,2007-08-09,4353.89990234375,4353.89990234375,4245.83984375,4275.18017578125,0.0,^GSPC,1497.2099609375,1497.2099609375,1453.0899658203125,1453.0899658203125,5.8896e9,0.0,0.0,0.0,0.0
^STOXX50E,2007-08-10,4235.009765625,4235.009765625,4139.259765625,4161.2900390625,0.0,^GSPC,1453.0899658203125,1462.02001953125,1429.739990234375,1453.6400146484375,5.34578e9,-0.0,-0.0,0.0,0.0
^STOXX50E,2007-08-13,4189.02978515625,4257.93994140625,4189.02978515625,4255.7900390625,0.0,^GSPC,1453.4200439453125,1466.2900390625,1451.5400390625,1452.9200439453125,3.69628e9,0.0,0.0,-0.0,-0.0
^STOXX50E,2007-08-14,4237.740234375,4257.64990234375,4183.66015625,4195.60009765625,0.0,^GSPC,1452.8699951171875,1456.739990234375,1426.199951171875,1426.5400390625,3.81463e9,-601.8994140625,-560.8516256845087,-1319.000244140625,-801.2156546670894
^STOXX50E,2007-08-15,4170.990234375,4192.31982421875,4136.52001953125,4183.06005859375,0.0,^GSPC,1426.1500244140625,1440.780029296875,1404.3599853515625,1406.699951171875,4.29093e9,-0.0,0.0,-0.0,-0.0
^STOXX50E,2007-08-16,4148.740234375,4148.740234375,4060.429931640625,4062.330078125,0.0,^GSPC,1406.6400146484375,1415.969970703125,1370.5999755859375,1411.27001953125,6.5093e9,-0.0,-0.0,0.0,0.0
^STOXX50E,2007-08-17,4059.030029296875,4215.56982421875,4028.719970703125,4157.2001953125,0.0,^GSPC,1411.260009765625,1450.3299560546875,1411.260009765625,1445.93994140625,3.57004e9,0.0,0.0,0.0,0.0
^STOXX50E,2007-08-20,4180.9599609375,4209.6298828125,4168.64013671875,4173.2900390625,0.0,^GSPC,1445.93994140625,1451.75,1430.5400390625,1445.550048828125,3.32134e9,0.0,0.0,-0.0,0.0
^STOXX50E,2007-08-21,4179.33984375,4197.18017578125,4127.169921875,4175.06982421875,0.0,^GSPC,1445.550048828125,1455.3199462890625,1439.760009765625,1447.1199951171875,3.01215e9,17.7978515625,-458.7755970474336,78.497314453125,-209.33885484234906
^STOXX50E,2007-08-22,4187.509765625,4240.58984375,4187.25,4226.52001953125,0.0,^GSPC,1447.030029296875,1464.8599853515625,1447.030029296875,1464.0699462890625,3.30912e9,0.0,0.0,0.0,0.0
^STOXX50E,2007-08-23,4254.02978515625,4268.5400390625,4225.89013671875,4225.89013671875,0.0,^GSPC,1464.050048828125,1472.06005859375,1453.8800048828125,1462.5,3.08439e9,-0.0,0.0,0.0,-0.0
^STOXX50E,2007-08-24,4212.7900390625,4249.56005859375,4201.7998046875,4238.6298828125,0.0,^GSPC,1462.3399658203125,1479.4000244140625,1460.5400390625,1479.3699951171875,2.5414e9,0.0,0.0,-0.0,0.0
^STOXX50E,2007-08-27,4247.2900390625,4261.43017578125,4236.919921875,4240.9501953125,0.0,^GSPC,1479.3599853515625,1479.3599853515625,1465.97998046875,1466.7900390625,2.40618e9,0.0,0.0,0.0,0.0
^STOXX50E,2007-08-28,4235.27978515625,4235.27978515625,4164.580078125,4170.68017578125,0.0,^GSPC,1466.719970703125,1466.719970703125,1432.010009765625,1432.3599853515625,3.07809e9,-702.7001953125,506.23059532239495,1721.502685546875,1434.213082892984
^STOXX50E,2007-08-29,4149.97021484375,4197.64013671875,4135.740234375,4193.580078125,0.0,^GSPC,1432.010009765625,1463.760009765625,1432.010009765625,1463.760009765625,2.82407e9,0.0,0.0,0.0,0.0
^STOXX50E,2007-08-30,4215.919921875,4253.6298828125,4191.830078125,4246.1201171875,0.0,^GSPC,1463.6700439453125,1468.4300537109375,1451.25,1457.6400146484375,2.58296e9,0.0,0.0,0.0,0.0
^STOXX50E,2007-08-31,4264.39990234375,4313.02001953125,4259.5400390625,4294.56005859375,0.0,^GSPC,1457.6099853515625,1481.469970703125,1457.6099853515625,1473.989990234375,2.73161e9,-0.0,-0.0,0.0,0.0
^STOXX50E,2007-09-04,4288.080078125,4326.9599609375,4262.1201171875,4324.35009765625,0.0,^GSPC,1473.9599609375,1496.4000244140625,1472.1500244140625,1489.4200439453125,2.7666e9,-283.5986328125,-236.3280076920364,-0.0,-1.4065464888062706
^STOXX50E,2007-09-05,4312.43994140625,4318.93017578125,4235.41015625,4235.41015625,0.0,^GSPC,1488.760009765625,1488.760009765625,1466.3399658203125,1472.2900390625,2.9916e9,0.0,0.0,0.0,0.0
^STOXX50E,2007-09-06,4250.2099609375,4268.39990234375,4202.919921875,4256.1201171875,0.0,^GSPC,1472.030029296875,1481.489990234375,1467.4100341796875,1478.550048828125,2.45959e9,0.0,-0.0,-0.0,0.0
^STOXX50E,2007-09-07,4251.68017578125,4265.18017578125,4154.08984375,4162.419921875,0.0,^GSPC,1478.550048828125,1478.550048828125,1449.0699462890625,1453.550048828125,3.19108e9,0.0,0.0,0.0,0.0
^STOXX50E,2007-09-10,4165.52978515625,4192.77978515625,4131.47998046875,4136.4501953125,0.0,^GSPC,1453.5,1462.25,1439.2900390625,1451.699951171875,2.83572e9,-0.0,0.0,-0.0,0.0
^STOXX50E,2007-09-11,4161.5,4206.16015625,4159.93017578125,4197.35009765625,0.0,^GSPC,1451.68994140625,1472.47998046875,1451.68994140625,1471.489990234375,3.01533e9,608.9990234375,336.54761431679617,989.501953125,592.0401518806784
^STOXX50E,2007-09-12,4197.89990234375,4215.64990234375,4172.22998046875,4210.68994140625,0.0,^GSPC,1471.0999755859375,1479.5,1465.75,1471.56005859375,2.88572e9,0.0,-0.0,-0.0,0.0
^STOXX50E,2007-09-13,4202.3701171875,4254.2099609375,4180.47021484375,4249.009765625,0.0,^GSPC,1471.469970703125,1489.5799560546875,1471.469970703125,1483.949951171875,2.87708e9,0.0,0.0,-0.0,0.0
^STOXX50E,2007-09-14,4236.89990234375,4236.89990234375,4191.5,4221.33984375,0.0,^GSPC,1483.949951171875,1485.989990234375,1473.1800537109375,1484.25,2.64174e9,0.0,-0.0,-0.0,-0.0
^STOXX50E,2007-09-17,4215.31982421875,4215.9599609375,4165.3701171875,4184.60986328125,0.0,^GSPC,1484.239990234375,1484.239990234375,1471.8199462890625,1476.6500244140625,2.59839e9,-0.0,0.0,0.0,0.0
^STOXX50E,2007-09-18,4177.10986328125,4268.580078125,4167.8701171875,4264.419921875,0.0,^GSPC,1476.6300048828125,1519.8900146484375,1476.6300048828125,1519.780029296875,3.70894e9,798.1005859375,740.406545898968,-2156.500244140625,1739.0438977903614
^STOXX50E,2007-09-19,4310.52001953125,4401.4599609375,4310.52001953125,4389.330078125,0.0,^GSPC,1519.75,1538.739990234375,1519.75,1529.030029296875,3.84675e9,-0.0,0.0,-0.0,0.0
^STOXX50E,2007-09-20,4369.22998046875,4375.759765625,4346.240234375,4366.16015625,0.0,^GSPC,1528.68994140625,1529.1400146484375,1516.4200439453125,1518.75,2.9577e9,0.0,-0.0,0.0,0.0
^STOXX50E,2007-09-21,4355.47021484375,4393.91015625,4350.89013671875,4370.35009765625,0.0,^GSPC,1518.75,1530.8900146484375,1518.75,1525.75,3.67946e9,-0.0,-0.0,-0.0,-0.0
^STOXX50E,2007-09-24,4363.52001953125,4375.39013671875,4350.33984375,4360.6298828125,0.0,^GSPC,1525.75,1530.1800537109375,1516.1500244140625,1517.72998046875,3.13131e9,0.0,0.0,0.0,0.0
^STOXX50E,2007-09-25,4345.830078125,4348.169921875,4303.6201171875,4328.89013671875,0.0,^GSPC,1516.3399658203125,1518.27001953125,1507.1300048828125,1517.2099609375,3.18777e9,317.3974609375,169.3994140625,26.0009765625,-43.499755859375
